"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"284","GO:0150115","cell-substrate junction organization",NA,"4.762% (5/105)",2.13318e-05,4.67,"ENSG00000035403;ENSG00000084636;ENSG00000097007;ENSG00000115414;ENSG00000157227","VCL;COL16A1;ABL1;FN1;MMP14"
"285","GO:0150116","regulation of cell-substrate junction organization",NA,"5.882% (4/68)",6.650896e-05,4.18,"ENSG00000035403;ENSG00000084636;ENSG00000097007;ENSG00000157227","VCL;COL16A1;ABL1;MMP14"
"286","GO:0150117","positive regulation of cell-substrate junction organization",NA,"6.667% (2/30)",0.004174771,2.38,"ENSG00000084636;ENSG00000097007","COL16A1;ABL1"
"287","GO:1900024","regulation of substrate adhesion-dependent cell spreading",NA,"5.66% (3/53)",0.0006571293,3.18,"ENSG00000077942;ENSG00000097007;ENSG00000133110","FBLN1;ABL1;POSTN"
"288","GO:1900025","negative regulation of substrate adhesion-dependent cell spreading",NA,"14.286% (2/14)",0.0009025189,3.04,"ENSG00000077942;ENSG00000133110","FBLN1;POSTN"
"289","GO:1901550","regulation of endothelial cell development",NA,"11.765% (2/17)",0.001340523,2.87,"ENSG00000035403;ENSG00000087274","VCL;ADD1"
"290","GO:1901698","response to nitrogen compound",NA,"0.847% (9/1063)",0.006237828,2.2,"ENSG00000084636;ENSG00000097007;ENSG00000101144;ENSG00000115461;ENSG00000142156;ENSG00000166147;ENSG00000168542;ENSG00000183023;ENSG00000187498","COL16A1;ABL1;BMP7;IGFBP5;COL6A1;FBN1;COL3A1;SLC8A1;COL4A1"
"291","GO:1901699","cellular response to nitrogen compound",NA,"1.218% (8/657)",0.001090301,2.96,"ENSG00000084636;ENSG00000097007;ENSG00000115461;ENSG00000142156;ENSG00000166147;ENSG00000168542;ENSG00000183023;ENSG00000187498","COL16A1;ABL1;IGFBP5;COL6A1;FBN1;COL3A1;SLC8A1;COL4A1"
"292","GO:1901700","response to oxygen-containing compound",NA,"0.884% (14/1584)",0.0003354158,3.47,"ENSG00000011465;ENSG00000084636;ENSG00000097007;ENSG00000101144;ENSG00000115461;ENSG00000122641;ENSG00000131016;ENSG00000133110;ENSG00000142156;ENSG00000142173;ENSG00000166147;ENSG00000168542;ENSG00000183023;ENSG00000187498","DCN;COL16A1;ABL1;BMP7;IGFBP5;INHBA;AKAP12;POSTN;COL6A1;COL6A2;FBN1;COL3A1;SLC8A1;COL4A1"
"293","GO:1901701","cellular response to oxygen-containing compound",NA,"0.901% (10/1110)",0.002461621,2.61,"ENSG00000084636;ENSG00000097007;ENSG00000101144;ENSG00000115461;ENSG00000122641;ENSG00000142156;ENSG00000166147;ENSG00000168542;ENSG00000183023;ENSG00000187498","COL16A1;ABL1;BMP7;IGFBP5;INHBA;COL6A1;FBN1;COL3A1;SLC8A1;COL4A1"
"294","GO:1901888","regulation of cell junction assembly",NA,"2.051% (4/195)",0.003536922,2.45,"ENSG00000035403;ENSG00000084636;ENSG00000097007;ENSG00000157227","VCL;COL16A1;ABL1;MMP14"
"295","GO:1902105","regulation of leukocyte differentiation",NA,"1.55% (4/258)",0.009422624,2.03,"ENSG00000097007;ENSG00000122641;ENSG00000157227;ENSG00000166147","ABL1;INHBA;MMP14;FBN1"
"296","GO:1903140","regulation of establishment of endothelial barrier",NA,"11.765% (2/17)",0.001340523,2.87,"ENSG00000035403;ENSG00000087274","VCL;ADD1"
"297","GO:1990138","neuron projection extension",NA,"2.339% (4/171)",0.002203189,2.66,"ENSG00000035403;ENSG00000097007;ENSG00000115414;ENSG00000133110","VCL;ABL1;FN1;POSTN"
"298","GO:2000026","regulation of multicellular organismal development",NA,"0.919% (12/1306)",0.0007045141,3.15,"ENSG00000011465;ENSG00000035403;ENSG00000087274;ENSG00000090863;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000122641;ENSG00000134871;ENSG00000157227;ENSG00000166147;ENSG00000183023","DCN;VCL;ADD1;GLG1;ABL1;BMP7;FN1;INHBA;COL4A2;MMP14;FBN1;SLC8A1"
"299","GO:2000050","regulation of non-canonical Wnt signaling pathway",NA,"7.692% (2/26)",0.003144779,2.5,"ENSG00000097007;ENSG00000147257","ABL1;GPC3"
"300","GO:2000052","positive regulation of non-canonical Wnt signaling pathway",NA,"13.333% (2/15)",0.001039228,2.98,"ENSG00000097007;ENSG00000147257","ABL1;GPC3"
"301","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway",NA,"12.5% (2/16)",0.001185249,2.93,"ENSG00000097007;ENSG00000147257","ABL1;GPC3"
"302","GO:2000096","positive regulation of Wnt signaling pathway, planar cell polarity pathway",NA,"22.222% (2/9)",0.0003607341,3.44,"ENSG00000097007;ENSG00000147257","ABL1;GPC3"
"303","GO:2000145","regulation of cell motility",NA,"1.836% (17/926)",1.913071e-09,8.72,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000160789;ENSG00000168542;ENSG00000171444;ENSG00000183023","DCN;VCL;FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;MMP14;LMNA;COL3A1;MCC;SLC8A1"
"304","GO:2000146","negative regulation of cell motility",NA,"2.091% (6/287)",0.0003028438,3.52,"ENSG00000011465;ENSG00000035403;ENSG00000077942;ENSG00000115461;ENSG00000168542;ENSG00000171444","DCN;VCL;FBLN1;IGFBP5;COL3A1;MCC"
"305","GO:2000147","positive regulation of cell motility",NA,"2.243% (12/535)",8.912382e-08,7.05,"ENSG00000077942;ENSG00000091136;ENSG00000097007;ENSG00000101144;ENSG00000115414;ENSG00000115461;ENSG00000131016;ENSG00000133110;ENSG00000138448;ENSG00000145824;ENSG00000157227;ENSG00000183023","FBLN1;LAMB1;ABL1;BMP7;FN1;IGFBP5;AKAP12;POSTN;ITGAV;CXCL14;MMP14;SLC8A1"
"306","GO:2001236","regulation of extrinsic apoptotic signaling pathway",NA,"2.614% (4/153)",0.001466885,2.83,"ENSG00000100234;ENSG00000122641;ENSG00000138448;ENSG00000160789","TIMP3;INHBA;ITGAV;LMNA"
